IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IC_GROUP0;IC_GROUP1;IC_GROUP2
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Общестроительное направление;Цоколь;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Общестроительное направление;Стены;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Инженерное направление;Безопасность;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Инженерное направление;Электроснабжение;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Инженерное направление;Газоснабжение;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Инженерное направление;Отопление ( ГВС );
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Внутреннее заполнение;Кухонная мебель;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Внутреннее заполнение;Санузел;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Внутреннее заполнение;Мягкая и корпусная мебель;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Внутреннее заполнение;Спальная мебель;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Внутреннее заполнение;Гостинная мебель;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Система управления умным домом;Безопасность;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Система управления умным домом;Электроснабжение;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Система управления умным домом;Газоснабжение;
319;Брус обрезной из хвои естественной влажности 3000x50х50 мм с обработкой консервантом;319;Y;06.06.2021 14:39:05;;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"<p>
	 Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это&nbsp;недорогой, практичный, экологически чистый материал.&nbsp;Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.
</p>
<p>
	 &nbsp;
</p>";html;/upload/iblock/445/4455024c299498466d90b7d318de5453.jpg;"Брус – один из самых распространённых деревянных изделий, используемых в строительстве и ремонте. Это недорогой, практичный, экологически чистый материал. Брусок обрезной изготовлен путем механической обработки древесины хвойных пород.<br>
 <br>
 Качество бруса обеспечено его соответствием ГОСТ, которое обеспечивается применением самых современных технологий при изготовлении. <br>
 <br>
 Брус обрезной отличается высокими теплосберегающими свойствами, экологичностью и выдерживает большие нагрузки. Для более длительного сохранения полезных качеств материал обработан консервантом.<br>
 <br>
Брус естественной влажности предназначен для малоэтажного строительства. Его используют для строительства и черновой отделки помещений, домов, ангаров или дач, перекрытия и заграждения частных домов, применяют в кровельных конструкциях и возведении подсобных построек.";html;brus-obreznoy-iz-khvoi-estestvennoy-vlazhnosti-3000x50kh50-mm-s-obrabotkoy-konservantom;500;;Система управления умным домом;Очистка воды;
